DataConsumo,Filial,Cliente,TipoEstabelecimento,Estado,Produto,Fornecedor,Volumes,Quantidade
2024-10-10,3.0,128616,24,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,117262,84,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,129726,42,41.0,9636.0,80047,0.416,5.0
2024-10-14,3.0,133695,24,41.0,9636.0,80047,0.5,6.0
2024-10-14,5.0,174085,39,41.0,9636.0,80047,1.0,12.0
2024-10-15,3.0,121575,42,41.0,9636.0,80047,0.083,1.0
2024-10-16,5.0,168034,35,41.0,9636.0,80047,1.0,12.0
2024-10-17,3.0,165363,93,41.0,9636.0,80047,0.166,2.0
2024-10-17,3.0,118081,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,4.0,172332,42,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,26001,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,3434,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6759,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,170716,93,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,143158,72,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,148340,83,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,7567,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,111809,72,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,119164,41,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,20095,82,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,160684,35,41.0,9636.0,80047,0.25,3.0
2024-10-12,4.0,6335,81,41.0,9636.0,80047,0.083,1.0
2024-10-14,4.0,8029,34,41.0,9636.0,80047,0.166,2.0
2024-10-16,4.0,131707,34,41.0,9636.0,80047,2.0,24.0
2024-10-16,4.0,142180,71,41.0,9636.0,80047,0.166,2.0
2024-10-16,4.0,21109,72,41.0,9636.0,80047,0.083,1.0
2024-10-01,4.0,117693,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,118217,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,126449,41,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,6331,72,41.0,9636.0,80047,2.0,24.0
2024-10-05,4.0,51548,72,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,126,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20502,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20545,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,1860,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2538,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,151861,24,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,154116,24,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,155231,39,42.0,9636.0,80047,0.25,3.0
2024-10-03,6.0,170398,33,42.0,9636.0,80047,0.166,2.0
2024-10-08,5.0,158491,34,41.0,9637.0,80047,1.0,12.0
2024-10-11,5.0,180088,35,41.0,9637.0,80047,0.166,2.0
2024-10-15,5.0,135877,36,41.0,9637.0,80047,5.0,60.0
2024-10-18,4.0,112473,36,41.0,9637.0,80047,0.25,3.0
2024-10-19,4.0,125989,34,41.0,9637.0,80047,5.0,60.0
2024-10-09,4.0,131286,34,41.0,9637.0,80047,0.25,3.0
2024-10-04,4.0,53575,34,41.0,9637.0,80047,1.0,12.0
2024-10-16,6.0,153213,34,42.0,9637.0,80047,0.166,2.0
2024-10-19,6.0,172957,36,42.0,9637.0,80047,1.0,12.0
2024-10-08,4.0,42166,41,41.0,423.0,80047,0.083,1.0
2024-10-16,4.0,180138,41,41.0,423.0,80047,0.083,1.0
2024-10-03,6.0,165247,34,42.0,423.0,80047,0.166,2.0
2024-10-14,3.0,169692,93,41.0,423.0,80047,0.083,1.0
2024-10-18,6.0,167326,34,42.0,683.0,80047,0.083,1.0
2024-10-18,6.0,175788,39,42.0,683.0,80047,0.083,1.0
2024-10-08,6.0,151812,34,42.0,683.0,80047,0.083,1.0
2024-10-10,6.0,173185,36,42.0,683.0,80047,1.0,12.0
2024-10-03,6.0,163480,34,42.0,683.0,80047,0.083,1.0
2024-10-04,6.0,180435,41,42.0,683.0,80047,0.083,1.0
2024-10-18,4.0,168020,42,41.0,693.0,80047,0.166,2.0
2024-10-01,4.0,29327,22,41.0,693.0,80047,0.166,2.0
2024-10-11,4.0,27050,34,41.0,693.0,80047,0.083,1.0
2024-10-03,4.0,145342,72,41.0,693.0,80047,0.083,1.0
2024-10-05,4.0,102912,41,41.0,693.0,80047,0.5,6.0
2024-10-15,4.0,3529,36,41.0,693.0,80047,1.0,12.0
2024-10-15,4.0,176597,36,41.0,693.0,80047,1.0,12.0
2024-10-15,4.0,150580,41,41.0,693.0,80047,0.5,6.0
2024-10-08,4.0,122068,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122504,41,41.0,816.0,80047,0.166,1.0
2024-10-10,6.0,163697,34,42.0,816.0,80047,0.166,1.0
2024-10-07,5.0,176877,81,41.0,816.0,80047,0.333,2.0
2024-10-10,3.0,135043,93,41.0,816.0,80047,0.166,1.0
2024-10-16,3.0,115390,53,41.0,816.0,80047,0.5,3.0
2024-10-04,4.0,139051,81,41.0,1522.0,80047,0.166,1.0
2024-10-01,7.0,174227,51,41.0,2503.0,80047,0.166,1.0
2024-10-02,6.0,176188,36,42.0,2805.0,80047,0.5,6.0
2024-10-10,5.0,97,34,41.0,3426.0,80047,0.5,6.0
2024-10-09,4.0,180913,93,41.0,4339.0,80047,0.166,1.0
2024-10-04,6.0,176237,39,42.0,8733.0,80047,0.166,2.0
2024-10-08,4.0,124410,34,41.0,8815.0,80047,1.0,12.0
2024-10-03,4.0,2900,34,41.0,8815.0,80047,0.083,1.0
2024-10-17,4.0,160063,72,41.0,8815.0,80047,0.25,3.0
2024-10-17,3.0,154651,24,41.0,9636.0,80047,0.416,5.0
2024-10-18,5.0,138086,33,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,135408,34,41.0,9636.0,80047,0.166,2.0
2024-10-01,3.0,157036,72,41.0,9636.0,80047,0.25,3.0
2024-10-09,3.0,142501,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,5.0,150012,34,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,142251,24,41.0,9636.0,80047,0.083,1.0
2024-10-10,5.0,170646,72,41.0,9636.0,80047,0.166,2.0
2024-10-03,5.0,163931,39,41.0,9636.0,80047,0.25,3.0
2024-10-03,3.0,149799,24,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,156757,93,41.0,9636.0,80047,2.0,24.0
2024-10-07,5.0,169252,24,41.0,9636.0,80047,0.166,2.0
2024-10-07,5.0,122819,34,41.0,9636.0,80047,0.083,1.0
2024-10-16,5.0,137718,24,41.0,9636.0,80047,0.25,3.0
2024-10-16,3.0,144386,84,41.0,9636.0,80047,0.083,1.0
2024-10-18,4.0,38420,81,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,7227,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,133661,36,41.0,9636.0,80047,0.25,3.0
2024-10-08,4.0,132347,34,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,104152,34,41.0,9636.0,80047,0.25,3.0
2024-10-10,4.0,148063,41,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,156037,72,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,130118,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,163720,32,41.0,9636.0,80047,0.083,1.0
2024-10-11,4.0,120707,41,41.0,9636.0,80047,0.083,1.0
2024-10-17,4.0,151124,41,41.0,9636.0,80047,0.083,1.0
2024-10-17,4.0,54081,33,41.0,9636.0,80047,0.166,2.0
2024-10-03,4.0,166249,93,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,27911,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,4371,33,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,151745,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,3243,72,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,140738,72,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,9,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,179,42,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20735,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,21046,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,1704,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2733,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,173701,39,42.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,171434,39,42.0,9636.0,80047,0.5,6.0
2024-10-02,6.0,162409,34,42.0,9636.0,80047,0.25,3.0
2024-10-09,6.0,180234,34,42.0,9636.0,80047,1.0,12.0
2024-10-10,6.0,154021,39,42.0,9636.0,80047,0.166,2.0
2024-10-10,6.0,152008,34,42.0,9636.0,80047,0.083,1.0
2024-10-17,3.0,124305,34,41.0,9637.0,80047,0.25,3.0
2024-10-08,3.0,154593,24,41.0,9637.0,80047,0.166,2.0
2024-10-03,4.0,141109,36,41.0,9637.0,80047,0.25,3.0
2024-10-03,4.0,145871,72,41.0,9637.0,80047,1.0,12.0
2024-10-04,4.0,141167,34,41.0,9637.0,80047,0.083,1.0
2024-10-05,4.0,142820,34,41.0,9637.0,80047,0.25,3.0
2024-10-09,4.0,7459,72,41.0,423.0,80047,0.083,1.0
2024-10-04,4.0,159574,93,41.0,423.0,80047,0.083,1.0
2024-10-11,6.0,167657,34,42.0,423.0,80047,0.083,1.0
2024-10-16,4.0,114871,34,41.0,657.0,80047,0.166,2.0
2024-10-17,4.0,167803,35,41.0,683.0,80047,0.083,1.0
2024-10-09,6.0,166883,39,42.0,683.0,80047,0.083,1.0
2024-10-04,6.0,179852,33,42.0,683.0,80047,0.083,1.0
2024-10-07,3.0,117263,53,41.0,683.0,80047,6.0,72.0
2024-10-09,5.0,159774,39,41.0,683.0,80047,0.166,2.0
2024-10-18,4.0,141109,36,41.0,693.0,80047,0.416,5.0
2024-10-01,4.0,138379,36,41.0,693.0,80047,2.0,24.0
2024-10-08,4.0,7186,34,41.0,693.0,80047,1.0,12.0
2024-10-09,4.0,140765,41,41.0,693.0,80047,0.083,1.0
2024-10-05,4.0,27025,41,41.0,693.0,80047,0.083,1.0
2024-10-18,5.0,152868,84,41.0,693.0,80047,0.166,2.0
2024-10-01,3.0,147192,34,41.0,693.0,80047,1.0,12.0
2024-10-15,3.0,116122,81,41.0,693.0,80047,0.166,2.0
2024-10-17,6.0,159216,24,42.0,693.0,80047,0.166,2.0
2024-10-11,6.0,164303,34,42.0,693.0,80047,2.0,24.0
2024-10-04,6.0,166821,24,42.0,693.0,80047,1.0,12.0
2024-10-14,6.0,154445,41,42.0,693.0,80047,0.083,1.0
2024-10-19,4.0,138169,36,41.0,816.0,80047,5.0,30.0
2024-10-02,4.0,3062,35,41.0,816.0,80047,0.333,2.0
2024-10-09,4.0,168516,81,41.0,816.0,80047,1.666,10.0
2024-10-08,4.0,50731,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122350,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122629,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123929,44,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,131083,36,41.0,816.0,80047,2.0,12.0
2024-10-04,6.0,154323,39,42.0,816.0,80047,4.0,24.0
2024-10-11,6.0,161099,22,42.0,816.0,80047,0.166,1.0
2024-10-08,7.0,164216,81,41.0,816.0,80047,0.333,2.0
2024-10-09,7.0,148239,42,41.0,816.0,80047,0.0,3.0
2024-10-09,3.0,115373,41,41.0,816.0,80047,0.166,1.0
2024-10-10,5.0,162661,42,41.0,816.0,80047,0.166,1.0
2024-10-16,3.0,170579,24,41.0,816.0,80047,0.166,1.0
2024-10-04,7.0,162357,42,41.0,1522.0,80047,0.166,1.0
2024-10-14,6.0,174218,34,42.0,2805.0,80047,0.083,1.0
2024-10-02,4.0,180817,34,41.0,2805.0,80047,1.0,12.0
2024-10-01,5.0,180185,41,41.0,8733.0,80047,0.083,1.0
2024-10-15,4.0,142611,72,41.0,8815.0,80047,0.25,3.0
2024-10-18,3.0,118006,41,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,180581,39,41.0,9636.0,80047,0.166,2.0
2024-10-01,5.0,116181,34,41.0,9636.0,80047,0.083,1.0
2024-10-01,5.0,173153,24,41.0,9636.0,80047,0.166,2.0
2024-10-08,3.0,554,34,41.0,9636.0,80047,0.333,4.0
2024-10-08,5.0,145680,93,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,178181,34,41.0,9636.0,80047,0.5,6.0
2024-10-09,5.0,165881,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,144687,34,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,181013,24,41.0,9636.0,80047,0.5,6.0
2024-10-11,5.0,165825,41,41.0,9636.0,80047,0.083,1.0
2024-10-02,3.0,180045,81,41.0,9636.0,80047,0.333,4.0
2024-10-03,3.0,140360,41,41.0,9636.0,80047,0.25,3.0
2024-10-04,3.0,148128,41,41.0,9636.0,80047,0.166,2.0
2024-10-04,3.0,129214,41,41.0,9636.0,80047,0.25,3.0
2024-10-04,3.0,177590,93,41.0,9636.0,80047,0.25,3.0
2024-10-18,4.0,2791,84,41.0,9636.0,80047,0.166,2.0
2024-10-19,4.0,121767,41,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,3164,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6897,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,159285,72,41.0,9636.0,80047,0.166,2.0
2024-10-09,4.0,151064,72,41.0,9636.0,80047,0.166,2.0
2024-10-08,4.0,124036,44,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,124085,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,20002,84,41.0,9636.0,80047,0.166,2.0
2024-10-12,4.0,149258,72,41.0,9636.0,80047,0.083,1.0
2024-10-14,4.0,22006,34,41.0,9636.0,80047,0.083,1.0
2024-10-15,4.0,174641,39,41.0,9636.0,80047,1.0,12.0
2024-10-16,4.0,164078,23,41.0,9636.0,80047,0.083,1.0
2024-10-16,4.0,176912,39,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,7525,71,41.0,9636.0,80047,1.0,12.0
2024-10-08,4.0,2081,71,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,123482,39,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,20546,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,162448,24,42.0,9636.0,80047,0.083,1.0
2024-10-07,6.0,150469,34,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,155785,34,42.0,9636.0,80047,0.083,1.0
2024-10-09,6.0,166548,34,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,152174,34,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,151981,34,42.0,9636.0,80047,0.166,2.0
2024-10-16,6.0,170042,39,42.0,9636.0,80047,2.0,24.0
2024-10-07,4.0,167496,35,41.0,9637.0,80047,0.166,2.0
2024-10-09,4.0,131082,36,41.0,9637.0,80047,4.0,48.0
2024-10-01,6.0,165948,35,42.0,9637.0,80047,10.0,120.0
2024-10-03,6.0,169207,24,42.0,9637.0,80047,0.083,1.0
2024-10-10,4.0,132656,53,41.0,10063.0,80047,0.166,1.0
2024-10-18,5.0,146731,39,41.0,423.0,80047,0.416,5.0
2024-10-19,4.0,20134,41,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,42132,41,41.0,423.0,80047,0.083,1.0
2024-10-01,3.0,126850,39,41.0,423.0,80047,0.083,1.0
2024-10-09,3.0,115373,41,41.0,423.0,80047,0.083,1.0
2024-10-02,3.0,119203,81,41.0,423.0,80047,0.416,5.0
2024-10-04,3.0,180116,39,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,3020,41,41.0,657.0,80047,0.083,1.0
2024-10-04,4.0,128349,41,41.0,657.0,80047,0.166,2.0
2024-10-03,6.0,169233,34,42.0,657.0,80047,0.333,4.0
2024-10-17,6.0,164468,34,42.0,683.0,80047,0.166,2.0
2024-10-07,3.0,145993,81,41.0,683.0,80047,0.416,5.0
2024-10-10,5.0,180185,41,41.0,683.0,80047,0.083,1.0
2024-10-19,4.0,4213,72,41.0,693.0,80047,0.083,1.0
2024-10-08,4.0,120320,41,41.0,693.0,80047,0.166,2.0
2024-10-03,4.0,174867,39,41.0,693.0,80047,0.25,3.0
2024-10-05,4.0,20779,72,41.0,693.0,80047,0.5,6.0
2024-10-17,7.0,168992,84,41.0,693.0,80047,0.166,2.0
2024-10-18,6.0,180008,34,42.0,693.0,80047,0.5,6.0
2024-10-09,6.0,167481,81,42.0,693.0,80047,0.083,1.0
2024-10-01,4.0,113946,71,41.0,816.0,80047,5.0,30.0
2024-10-09,4.0,164916,72,41.0,816.0,80047,0.333,2.0
2024-10-08,4.0,51133,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,52503,41,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,107939,41,41.0,816.0,80047,0.166,1.0
2024-10-10,6.0,161971,72,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,165815,39,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,165892,34,42.0,816.0,80047,0.166,1.0
2024-10-02,7.0,1329,54,41.0,816.0,80047,1.333,8.0
2024-10-08,5.0,162164,54,41.0,816.0,80047,0.333,2.0
2024-10-16,3.0,170579,24,41.0,816.0,80047,0.833,5.0
2024-10-02,5.0,163029,72,41.0,832.0,80047,0.083,1.0
2024-10-09,4.0,161885,81,41.0,925.0,80047,0.083,1.0
2024-10-16,7.0,178947,42,41.0,2503.0,80047,5.0,30.0
2024-10-19,4.0,175195,39,41.0,2805.0,80047,0.333,4.0
2024-10-08,4.0,124085,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3892,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,3.0,170911,36,41.0,2805.0,80047,2.0,24.0
2024-10-17,7.0,168992,84,41.0,9636.0,80047,0.166,2.0
2024-10-18,3.0,164436,93,41.0,9636.0,80047,0.25,3.0
2024-10-07,5.0,149699,41,41.0,9636.0,80047,0.166,2.0
2024-10-07,5.0,160037,24,41.0,9636.0,80047,0.166,2.0
2024-10-08,3.0,174090,39,41.0,9636.0,80047,0.083,1.0
2024-10-08,5.0,173611,84,41.0,9636.0,80047,0.25,3.0
2024-10-10,3.0,124629,42,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,148373,39,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,117812,31,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,128434,41,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,121605,34,41.0,9636.0,80047,0.166,2.0
2024-10-04,3.0,132389,41,41.0,9636.0,80047,0.166,2.0
2024-10-15,3.0,144469,81,41.0,9636.0,80047,0.666,8.0
2024-10-15,3.0,132819,41,41.0,9636.0,80047,0.25,3.0
2024-10-16,3.0,173395,41,41.0,9636.0,80047,0.25,3.0
2024-10-17,3.0,121293,24,41.0,9636.0,80047,0.083,1.0
2024-10-17,3.0,115162,33,41.0,9636.0,80047,0.25,3.0
2024-10-18,4.0,126001,34,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,30049,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,30085,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,147441,44,41.0,9636.0,80047,0.0,2.0
2024-10-11,4.0,150437,72,41.0,9636.0,80047,0.0,2.0
2024-10-11,4.0,111975,199,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,154787,72,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,1774,41,41.0,9636.0,80047,0.083,1.0
2024-10-15,4.0,5094,24,41.0,9636.0,80047,0.166,2.0
2024-10-15,4.0,166671,93,41.0,9636.0,80047,0.083,1.0
2024-10-17,4.0,155976,41,41.0,9636.0,80047,0.083,1.0
2024-10-01,4.0,5056,41,41.0,9636.0,80047,0.166,2.0
2024-10-01,4.0,144139,72,41.0,9636.0,80047,0.5,6.0
2024-10-03,4.0,248,84,41.0,9636.0,80047,0.083,1.0
2024-10-03,4.0,29300,71,41.0,9636.0,80047,0.25,3.0
2024-10-04,4.0,103382,41,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,1612,41,41.0,9636.0,80047,0.0,2.0
2024-10-07,4.0,161941,94,41.0,9636.0,80047,5.5,66.0
2024-10-04,4.0,288,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2944,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,29115,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,174983,39,42.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,170454,39,42.0,9636.0,80047,0.083,1.0
2024-10-04,6.0,179554,34,42.0,9636.0,80047,0.083,1.0
2024-10-18,4.0,130005,35,41.0,9637.0,80047,2.0,24.0
2024-10-07,4.0,166617,22,41.0,9637.0,80047,1.0,12.0
2024-10-02,4.0,127544,34,41.0,9637.0,80047,0.083,1.0
2024-10-16,4.0,145000,35,41.0,9637.0,80047,0.5,6.0
2024-10-18,4.0,53965,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38525,41,41.0,423.0,80047,0.083,1.0
2024-10-11,6.0,167734,34,42.0,423.0,80047,0.083,1.0
2024-10-09,3.0,162485,34,41.0,423.0,80047,0.25,3.0
2024-10-03,3.0,122126,35,41.0,423.0,80047,1.0,12.0
2024-10-03,4.0,114218,34,41.0,657.0,80047,0.166,2.0
2024-10-17,3.0,148550,24,41.0,657.0,80047,0.166,2.0
2024-10-09,6.0,181104,34,42.0,683.0,80047,0.083,1.0
2024-10-18,4.0,170225,34,41.0,693.0,80047,0.5,6.0
2024-10-09,4.0,180913,93,41.0,693.0,80047,0.083,1.0
2024-10-02,4.0,171871,41,41.0,693.0,80047,0.083,1.0
2024-10-03,4.0,149887,61,41.0,693.0,80047,0.083,1.0
2024-10-04,4.0,5813,84,41.0,693.0,80047,0.083,1.0
2024-10-14,4.0,146281,34,41.0,693.0,80047,0.25,3.0
2024-10-15,4.0,131448,41,41.0,693.0,80047,0.25,3.0
2024-10-17,5.0,159774,39,41.0,693.0,80047,0.25,3.0
2024-10-18,7.0,176954,81,41.0,693.0,80047,0.083,1.0
2024-10-18,5.0,136294,31,41.0,693.0,80047,0.083,1.0
2024-10-08,5.0,165717,41,41.0,693.0,80047,0.083,1.0
2024-10-03,3.0,121278,34,41.0,693.0,80047,0.083,1.0
2024-10-18,6.0,158457,39,42.0,693.0,80047,0.25,3.0
2024-10-10,6.0,166639,34,42.0,693.0,80047,0.5,6.0
2024-10-16,6.0,148686,34,42.0,693.0,80047,1.0,12.0
2024-10-16,6.0,149605,34,42.0,693.0,80047,0.5,6.0
2024-10-08,4.0,120175,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123958,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,53497,72,41.0,816.0,80047,0.166,1.0
2024-10-10,4.0,161941,94,41.0,816.0,80047,35.833,215.0
2024-10-11,4.0,129258,35,41.0,816.0,80047,4.0,24.0
2024-10-11,4.0,129247,35,41.0,816.0,80047,2.0,12.0
2024-10-10,6.0,163455,39,42.0,816.0,80047,0.166,1.0
2024-10-08,3.0,556,34,41.0,816.0,80047,0.166,1.0
2024-10-16,3.0,172958,81,41.0,816.0,80047,0.333,2.0
2024-10-17,3.0,116151,42,41.0,816.0,80047,0.5,3.0
2024-10-15,3.0,111704,53,41.0,1398.0,80047,0.333,2.0
2024-10-04,7.0,148266,81,41.0,2520.0,80047,0.166,1.0
2024-10-07,4.0,34005,41,41.0,2805.0,80047,0.083,1.0
2024-10-04,4.0,3974,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3867,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,3.0,115155,35,41.0,2805.0,80047,2.0,24.0
2024-10-07,5.0,144236,35,41.0,2805.0,80047,1.0,12.0
2024-10-15,4.0,161941,94,41.0,8733.0,80047,0.166,2.0
2024-10-17,3.0,128049,41,41.0,8815.0,80047,1.0,12.0
2024-10-08,7.0,144123,42,41.0,9636.0,80047,0.166,2.0
2024-10-17,5.0,174460,39,41.0,9636.0,80047,0.5,6.0
2024-10-01,3.0,159340,32,41.0,9636.0,80047,0.5,6.0
2024-10-08,3.0,170353,84,41.0,9636.0,80047,1.0,12.0
2024-10-08,3.0,169130,41,41.0,9636.0,80047,1.0,12.0
2024-10-10,5.0,166529,24,41.0,9636.0,80047,0.166,2.0
2024-10-11,3.0,166036,93,41.0,9636.0,80047,0.25,3.0
2024-10-14,3.0,180973,41,41.0,9636.0,80047,0.083,1.0
2024-10-14,3.0,128768,41,41.0,9636.0,80047,0.083,1.0
2024-10-16,3.0,157554,72,41.0,9636.0,80047,0.083,1.0
2024-10-16,3.0,172946,72,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,160798,93,41.0,9636.0,80047,0.25,3.0
2024-10-18,4.0,161941,94,41.0,9636.0,80047,17.333,208.0
2024-10-18,4.0,3407,81,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,6594,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,174391,81,41.0,9636.0,80047,0.666,8.0
2024-10-09,4.0,20870,34,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,148938,84,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,2050,81,41.0,9636.0,80047,0.083,1.0
2024-10-11,4.0,172977,39,41.0,9636.0,80047,1.0,12.0
2024-10-11,4.0,110920,34,41.0,9636.0,80047,0.166,2.0
2024-10-14,4.0,160733,72,41.0,9636.0,80047,0.166,2.0
2024-10-03,4.0,160942,93,41.0,9636.0,80047,1.0,12.0
2024-10-04,4.0,87,72,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,392,42,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,22043,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,1099,35,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,1365,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,172286,72,42.0,9636.0,80047,0.5,6.0
2024-10-11,6.0,156141,34,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,172779,36,42.0,9636.0,80047,0.5,6.0
2024-10-10,6.0,150515,24,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,152145,72,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,153985,34,42.0,9636.0,80047,0.083,1.0
2024-10-16,3.0,158198,24,41.0,9637.0,80047,0.333,4.0
2024-10-05,4.0,121826,36,41.0,9637.0,80047,10.0,120.0
2024-10-16,4.0,114409,72,41.0,9637.0,80047,2.0,24.0
2024-10-18,4.0,159906,41,41.0,423.0,80047,0.333,4.0
2024-10-02,4.0,42891,24,41.0,423.0,80047,0.166,2.0
2024-10-08,4.0,42612,41,41.0,423.0,80047,0.083,1.0
2024-10-04,4.0,147019,33,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,1018,34,41.0,657.0,80047,0.5,6.0
2024-10-08,4.0,133659,36,41.0,683.0,80047,0.166,2.0
2024-10-01,3.0,126850,39,41.0,683.0,80047,0.083,1.0
2024-10-07,5.0,169252,24,41.0,683.0,80047,0.083,1.0
